,SBD,Toan,Van,NgoaiNgu,VatLy,HoaHoc,SinhHoc,DiemTBTuNhien,LichSu,DiaLy,GDCD,DiemTBXaHoi
0,21000001,9.00,6.75,8.60,8.75,7.25,7.50,7.83,,,,
1,21000002,8.60,8.00,5.60,,,,,8.25,8.25,8.25,8.25
2,21000003,9.20,8.25,8.80,,,,,6.25,7.25,9.00,7.50
3,21000004,7.80,6.75,6.20,7.75,5.00,4.00,5.58,,,,
4,21000005,7.60,6.00,3.60,5.50,6.50,4.50,5.50,,,,
5,21000006,8.40,6.00,3.40,8.00,7.75,3.25,6.33,,,,
6,21000007,8.00,8.75,4.80,,,,,3.25,5.50,6.50,5.08
7,21000008,6.60,7.50,2.60,,,,,5.00,7.75,8.25,7.00
8,21000009,9.00,8.75,7.60,,,,,6.50,8.75,9.25,8.17
9,21000010,8.40,8.25,8.00,,,,,6.75,8.50,8.75,8.00
10,21000011,8.00,7.00,3.80,,,,,4.00,6.00,8.50,6.17
11,21000012,6.40,7.00,4.40,,,,,4.25,6.75,8.50,6.50
12,21000013,6.80,7.00,6.60,,,,,5.00,6.00,7.00,6.00
13,21000014,5.60,5.50,3.00,4.00,3.50,4.25,3.92,,,,
14,21000015,5.80,4.00,2.40,,,,,4.75,,,1.58
15,21000016,8.40,8.75,6.40,,,,,6.00,7.50,8.25,7.25
16,21000017,4.20,5.75,3.60,,,,,3.75,5.25,6.75,5.25
17,21000018,8.80,6.75,5.20,7.50,8.50,5.25,7.08,,,,
18,21000019,7.60,8.00,6.60,,,,,5.00,7.25,8.50,6.92
19,21000020,8.40,7.75,4.60,8.00,8.00,6.75,7.58,,,,
20,21000021,9.00,7.50,4.20,5.25,7.00,6.00,6.08,,,,
21,21000022,7.80,7.25,7.00,,,,,7.75,9.25,9.00,8.67
22,21000023,8.60,7.00,5.20,6.75,8.00,7.75,7.50,,,,
23,21000024,8.40,7.25,5.40,,,,,6.75,8.50,9.25,8.17
24,21000025,8.20,7.25,4.40,6.75,6.75,5.75,6.42,,,,
25,21000026,8.20,7.75,6.20,4.00,7.00,6.00,5.67,,,,
26,21000027,8.60,6.75,3.40,3.25,5.00,5.00,4.42,,,,
27,21000028,8.40,5.00,3.40,8.00,7.50,4.75,6.75,,,,
28,21000029,7.60,7.50,5.40,,,,,5.25,6.75,7.50,6.50
29,21000030,8.00,7.25,5.00,2.50,4.25,3.25,3.33,,,,
30,21000031,7.40,8.00,4.40,4.25,5.50,6.50,5.42,,,,
31,21000032,7.80,5.75,4.80,,,,,8.25,7.75,9.25,8.42
32,21000033,7.00,7.50,6.40,,,,,4.25,7.50,8.25,6.67
33,21000034,7.80,8.00,6.40,,,,,4.75,5.50,7.50,5.92
34,21000035,8.20,7.00,2.60,7.50,8.00,5.50,7.00,,,,
35,21000036,7.80,6.50,3.40,7.00,7.50,4.25,6.25,,,,
36,21000037,8.00,6.50,6.60,,,,,4.75,7.50,8.25,6.83
