,SBD,Toan,Van,NgoaiNgu,VatLy,HoaHoc,SinhHoc,DiemTBTuNhien,LichSu,DiaLy,GDCD,DiemTBXaHoi
0,16000001,9.00,6.75,5.40,4.50,9.25,8.00,7.25,,,,
1,16000002,8.20,8.00,7.00,,,,,6.75,9.00,9.50,8.42
2,16000003,7.40,8.25,8.60,,,,,5.75,7.50,9.00,7.42
3,16000004,8.80,7.50,6.20,7.75,9.00,6.75,7.83,,,,
4,16000005,9.60,8.00,7.20,9.00,9.75,8.75,9.17,,,,
5,16000006,8.00,7.50,7.40,5.75,8.75,9.25,7.92,,,,
6,16000007,8.80,7.75,6.40,8.50,8.75,6.50,7.92,,,,
7,16000008,9.20,7.75,5.20,9.00,8.25,6.75,8.00,,,,
8,16000009,8.40,8.50,5.40,,,,,9.00,9.25,10.00,9.42
9,16000010,9.00,8.50,9.00,,,,,7.50,8.25,9.75,8.50
10,16000011,8.80,8.25,5.80,8.25,9.00,7.00,8.08,,,,
11,16000012,8.40,8.50,4.60,,,,,9.50,9.75,9.50,9.58
12,16000013,9.00,7.25,6.00,7.25,9.25,8.75,8.42,,,,
13,16000014,9.00,8.75,9.40,,,,,8.75,8.50,9.75,9.00
14,16000015,9.00,9.00,7.00,,,,,5.50,7.75,9.50,7.58
15,16000016,8.60,9.00,9.20,,,,,7.00,7.50,8.50,7.67
16,16000017,8.60,7.00,9.20,9.00,6.50,6.75,7.42,,,,
17,16000018,9.00,8.50,7.80,6.50,8.00,5.25,6.58,,,,
18,16000019,9.20,8.00,6.60,8.00,8.75,6.50,7.75,,,,
19,16000020,9.00,7.25,7.00,8.50,9.50,6.50,8.17,,,,
20,16000021,8.20,9.00,8.40,,,,,7.00,8.75,9.75,8.50
21,16000022,6.00,7.50,3.00,,,,,9.00,9.00,8.75,8.92
22,16000023,9.40,6.75,8.40,8.25,6.50,6.50,7.08,,,,
23,16000024,9.40,7.00,5.00,8.75,8.75,5.50,7.67,,,,
24,16000025,8.20,7.00,6.00,5.25,8.75,7.25,7.08,,,,
25,16000026,7.00,8.25,5.60,,,,,4.50,6.75,8.00,6.42
26,16000027,8.40,8.25,8.80,,,,,7.00,7.50,8.75,7.75
27,16000028,8.80,7.00,6.20,7.25,9.25,8.75,8.42,,,,
28,16000029,8.20,6.50,6.60,8.50,9.00,5.50,7.67,,,,
29,16000030,7.60,8.00,,,,,,8.00,7.25,8.50,7.92
30,16000031,8.40,8.75,8.40,,,,,7.25,8.50,9.50,8.42
31,16000032,8.80,7.75,6.60,7.25,8.00,6.00,7.08,,,,
32,16000033,9.40,9.00,9.00,,,,,8.00,7.75,9.75,8.50
33,16000034,8.60,8.50,8.60,,,,,6.00,7.50,8.75,7.42
34,16000035,8.60,9.00,7.00,,,,,6.75,7.75,9.75,8.08
35,16000036,7.80,8.25,8.40,,,,,4.75,6.00,9.00,6.58
36,16000037,8.80,8.00,6.00,6.75,9.25,8.75,8.25,,,,
37,16000038,8.60,8.75,9.00,,,,,7.50,7.50,9.00,8.00
38,16000039,9.40,8.50,8.80,,,,,5.25,7.25,8.50,7.00
39,16000040,9.00,8.75,8.60,,,,,6.50,8.00,9.25,7.92
40,16000041,8.20,8.00,8.80,,,,,8.75,8.25,8.50,8.50
41,16000042,8.00,7.75,6.20,,,,,9.25,9.00,9.50,9.25
42,16000043,10.00,7.25,8.40,9.75,6.50,6.50,7.58,,,,
43,16000044,9.00,7.75,,7.50,6.25,5.50,6.42,,,,
44,16000045,8.60,8.50,8.20,6.50,8.25,7.25,7.33,,,,
45,16000046,9.20,8.00,6.00,7.00,8.75,8.50,8.08,,,,
46,16000047,9.00,8.75,8.60,,,,,7.25,8.50,9.00,8.25
47,16000048,7.60,8.75,5.80,,,,,7.00,9.25,9.25,8.50
48,16000049,8.60,8.75,8.80,,,,,6.75,7.50,9.25,7.83
49,16000050,8.20,8.75,9.40,,,,,7.75,7.50,9.50,8.25
