,SBD,Toan,Van,NgoaiNgu,VatLy,HoaHoc,SinhHoc,DiemTBTuNhien,LichSu,DiaLy,GDCD,DiemTBXaHoi
0,15000001,5.80,8.75,6.00,,,,,10.00,9.25,8.50,9.25
1,15000002,8.80,7.75,9.20,,,,,6.00,8.00,8.25,7.42
2,15000003,9.20,7.25,5.20,8.50,8.75,4.00,7.08,,,,
3,15000004,8.40,6.50,5.20,8.75,10.00,5.00,7.92,,,,
4,15000005,8.60,8.50,8.20,,,,,6.00,7.75,7.75,7.17
5,15000006,8.40,6.00,8.80,8.50,4.25,3.25,5.33,,,,
6,15000007,9.40,7.00,5.40,8.25,8.75,3.25,6.75,,,,
7,15000008,8.80,8.50,9.60,,,,,5.75,8.25,8.25,7.42
8,15000009,8.40,7.75,7.40,,,,,6.25,7.00,8.75,7.33
9,15000010,9.20,6.00,6.40,4.00,8.00,7.50,6.50,,,,
10,15000011,9.20,9.00,9.20,,,,,7.00,7.00,7.00,7.00
11,15000012,5.80,8.25,5.40,,,,,9.00,9.50,8.75,9.08
12,15000013,9.80,8.00,5.00,9.25,9.50,4.50,7.75,,,,
13,15000014,5.60,8.75,4.80,,,,,9.25,9.00,7.00,8.42
14,15000015,7.20,8.25,8.20,,,,,4.50,6.25,8.25,6.33
15,15000016,5.20,7.50,,,,,,9.00,7.75,8.50,8.42
16,15000017,9.20,9.00,8.00,,,,,5.00,6.50,7.25,6.25
17,15000018,9.40,6.75,9.00,9.25,4.75,5.25,6.42,,,,
18,15000019,8.80,9.00,8.00,,,,,5.50,7.00,8.00,6.83
19,15000020,9.60,7.25,4.60,8.50,9.00,5.25,7.58,,,,
20,15000021,8.20,7.50,8.00,,,,,8.00,5.50,7.50,7.00
21,15000022,4.60,8.00,6.00,,,,,8.50,8.25,7.75,8.17
22,15000023,9.00,7.00,7.40,8.75,9.50,5.75,8.00,,,,
23,15000024,8.40,8.00,6.00,4.00,8.75,8.25,7.00,,,,
24,15000025,9.00,8.00,9.40,,,,,4.25,6.75,7.50,6.17
25,15000026,9.40,8.25,9.20,,,,,7.00,7.50,9.25,7.92
26,15000027,5.00,8.50,6.40,,,,,10.00,7.75,8.00,8.58
27,15000028,8.40,8.25,,,,,,6.25,7.00,9.25,7.50
28,15000029,8.80,7.25,4.60,3.75,9.75,9.25,7.58,,,,
29,15000030,8.80,6.75,5.00,8.75,9.00,3.00,6.92,,,,
30,15000031,8.00,8.25,8.80,,,,,7.25,7.25,8.25,7.58
31,15000032,9.00,7.25,8.60,8.25,4.00,4.25,5.50,,,,
32,15000033,8.40,8.25,8.00,,,,,3.50,6.50,8.25,6.08
33,15000034,6.40,7.00,4.20,,,,,6.25,5.00,6.50,5.92
34,15000035,9.00,8.75,7.60,,,,,6.75,6.25,8.50,7.17
35,15000036,7.80,8.75,10.00,,,,,6.25,7.25,8.50,7.33
36,15000037,9.20,8.75,9.80,,,,,5.00,7.75,9.00,7.25
37,15000038,9.80,7.00,9.40,8.25,7.75,7.00,7.67,,,,
38,15000039,8.80,9.00,9.60,,,,,5.25,7.75,9.00,7.33
39,15000040,9.40,6.00,8.00,9.25,9.75,4.00,7.67,,,,
40,15000041,9.80,9.00,9.60,,,,,6.25,7.75,8.50,7.50
41,15000042,8.80,7.50,5.80,8.75,9.25,4.75,7.58,,,,
42,15000043,4.80,8.50,4.20,,,,,9.25,8.75,7.25,8.42
43,15000044,8.60,6.25,8.60,7.75,4.00,4.25,5.33,,,,
44,15000045,9.40,7.00,4.60,8.75,8.75,5.75,7.75,,,,
45,15000046,4.40,8.75,4.20,,,,,9.50,9.50,7.50,8.83
46,15000047,6.20,8.25,4.80,,,,,8.75,8.25,8.50,8.50
47,15000048,9.00,9.00,9.20,,,,,7.50,8.00,9.00,8.17
48,15000049,9.20,7.50,9.80,7.75,5.00,6.50,6.42,,,,
49,15000050,7.80,8.00,8.80,,,,,5.50,7.75,8.75,7.33
50,15000051,3.60,7.00,4.20,,,,,8.75,8.75,8.75,8.75
51,15000052,9.60,8.00,6.80,8.50,8.00,3.75,6.75,,,,
52,15000053,9.60,9.00,8.80,5.50,4.75,3.25,4.50,,,,
