,SBD,Toan,Van,NgoaiNgu,VatLy,HoaHoc,SinhHoc,DiemTBTuNhien,LichSu,DiaLy,GDCD,DiemTBXaHoi
0,28000001,4.20,2.00,,,,,,3.00,7.50,,3.50
1,28000002,4.60,7.00,5.40,,,,,2.50,5.75,6.75,5.00
2,28000003,8.80,8.50,7.40,,,,,5.00,6.25,7.75,6.33
3,28000004,7.20,6.50,5.20,4.25,2.75,4.25,3.75,,,,
4,28000005,8.00,7.50,4.40,,,,,4.50,5.25,6.75,5.50
5,28000006,8.00,8.25,7.80,,,,,4.50,6.50,8.25,6.42
6,28000007,3.20,7.08,,,,,,3.50,6.25,,3.25
7,28000008,8.20,7.00,3.60,2.50,8.75,9.00,6.75,,,,
8,28000010,8.40,8.50,7.20,,,,,3.25,6.50,8.25,6.00
9,28000011,7.40,9.00,7.20,,,,,5.00,5.75,8.50,6.42
10,28000012,8.20,7.75,6.40,,,,,5.50,8.00,8.25,7.25
11,28000013,7.80,8.50,6.20,,,,,5.00,6.75,8.00,6.58
12,28000014,4.60,7.00,3.60,3.50,3.25,3.75,3.50,,,,
13,28000015,7.80,7.50,3.00,7.25,8.00,3.50,6.25,,,,
14,28000016,7.60,9.00,6.80,,,,,6.75,7.00,7.75,7.17
15,28000017,8.40,8.50,5.20,,,,,3.25,6.00,6.50,5.25
16,28000018,8.00,7.50,6.40,,,,,5.00,6.25,8.00,6.42
17,28000019,8.20,8.00,7.00,,,,,6.25,7.75,7.00,7.00
18,28000020,4.40,7.00,,,,,,6.75,8.50,,5.08
19,28000021,4.40,4.00,,,,,,5.75,7.50,,4.42
20,28000022,8.00,5.00,4.40,6.75,8.25,5.00,6.67,,,,
21,28000023,4.60,4.00,,,,,,4.75,6.50,,3.75
22,28000024,7.80,5.25,4.00,6.75,7.75,4.00,6.17,,,,
23,28000025,3.80,5.50,,,,,,5.00,7.25,,4.08
24,28000026,7.80,7.75,3.80,6.75,6.00,3.75,5.50,,,,
25,28000027,7.00,8.75,6.00,,,,,2.00,6.50,6.75,5.08
26,28000028,7.20,8.00,6.00,,,,,5.00,5.75,6.75,5.83
27,28000029,8.80,9.00,8.20,,,,,6.75,6.25,7.50,6.83
28,28000030,7.60,8.00,5.00,,,,,6.00,6.75,8.00,6.92
29,28000031,8.20,7.75,4.60,8.75,9.00,5.50,7.75,,,,
30,28000032,8.60,8.50,6.20,,,,,5.75,8.25,8.75,7.58
31,28000033,8.60,8.50,5.60,,,,,3.25,6.25,6.50,5.33
32,28000034,7.20,7.50,7.20,,,,,5.00,7.25,7.50,6.58
33,28000035,6.00,6.50,2.60,5.75,6.00,3.75,5.17,,,,
34,28000036,4.20,5.25,,,,,,4.25,7.25,,3.83
35,28000037,8.20,6.50,6.20,8.50,4.75,4.25,5.83,,,,
36,28000038,8.40,7.50,8.20,7.75,5.50,4.75,6.00,,,,
37,28000039,9.20,7.25,3.60,8.25,7.00,5.50,6.92,,,,
38,28000040,8.80,8.00,8.80,8.75,4.00,6.50,6.42,,,,
39,28000041,8.80,8.50,5.60,8.25,2.75,5.75,5.58,,,,
40,28000042,7.60,8.50,4.80,,,,,5.75,6.50,7.75,6.67
41,28000043,7.60,8.50,4.60,5.00,8.50,7.50,7.00,,,,
42,28000044,8.40,7.75,8.60,9.25,4.25,6.25,6.58,,,,
43,28000045,7.00,6.00,4.80,3.75,2.50,3.00,3.08,,,,
44,28000046,8.00,7.75,5.00,,,,,6.50,5.75,7.50,6.58
45,28000047,7.20,7.75,6.00,,,,,5.25,6.25,7.50,6.33
46,28000048,8.40,8.25,5.60,,,,,4.50,6.50,7.75,6.25
47,28000049,4.00,8.50,5.20,,,,,9.00,9.00,8.75,8.92
48,28000050,9.00,7.50,6.40,8.75,3.50,4.75,5.67,,,,
49,28000051,7.80,8.00,4.60,,,,,3.50,6.75,7.75,6.00
50,28000052,5.40,7.50,2.80,,,,,4.75,3.75,5.75,4.75
51,28000053,5.60,8.50,3.60,,,,,3.75,6.25,6.25,5.42
52,28000054,6.40,7.50,7.60,3.75,3.50,3.00,3.42,,,,
53,28000055,3.40,6.50,,,,,,4.75,4.50,,3.08
54,28000056,7.40,8.00,4.60,,,,,4.00,5.75,6.00,5.25
55,28000057,8.00,8.50,6.60,,,,,3.25,6.25,7.50,5.67
56,28000058,7.80,8.25,5.80,,,,,4.00,5.75,7.50,5.75
57,28000059,6.60,7.00,7.20,6.00,4.00,5.50,5.17,,,,
58,28000060,5.40,8.25,4.20,,,,,9.25,8.00,9.25,8.83
59,28000061,8.40,6.00,8.40,8.00,8.25,5.50,7.25,,,,
60,28000062,8.80,7.50,6.60,8.00,3.00,4.75,5.25,,,,
61,28000063,5.00,3.50,,,,,,5.00,7.50,,4.17
62,28000064,7.00,7.00,,,,,,7.25,7.25,,4.83
63,28000065,6.60,8.25,7.20,,,,,4.50,6.00,7.00,5.83
64,28000066,8.80,6.75,4.00,7.50,6.75,4.75,6.33,,,,
65,28000067,2.80,5.50,,,,,,5.00,7.00,,4.00
66,28000068,8.80,7.75,4.80,7.50,6.75,5.25,6.50,,,,
67,28000069,4.00,4.00,,,,,,5.50,5.75,,3.75
68,28000070,7.80,6.75,5.40,,,,,5.50,5.75,7.75,6.33
69,28000071,8.20,7.00,8.60,,,,,4.50,7.25,8.50,6.75
70,28000072,8.80,7.00,4.80,7.00,8.00,6.50,7.17,,,,
71,28000073,8.40,7.50,4.80,3.50,7.00,7.50,6.00,,,,
72,28000074,8.60,7.00,3.40,7.50,7.00,4.75,6.42,,,,
73,28000075,8.60,8.25,7.00,,,,,4.50,6.50,7.00,6.00
74,28000076,8.00,8.00,5.40,,,,,4.50,7.25,7.25,6.33
75,28000077,8.20,6.50,4.00,4.00,3.50,4.00,3.83,,,,
76,28000078,8.40,8.75,7.80,,,,,5.00,6.00,7.25,6.08
77,28000079,8.20,7.75,4.80,,,,,3.75,5.50,7.00,5.42
